*********	*********	*********	*********	*********	*********	*********	*********	*********
ID SOLICITACAO	DATA SOLICITACAO	NOME CLIENTE	SOBRENOME CLIENTE	UF CLIENTE/CIDADE	DEPARTAMENTO	SKU/PRODUTO/CARACTERISTICAS	NUM NF/VALOR NF	REGIAO
732746	29*9*2019	Maria_Alice	Schoemberger_Drummond	Mato Grosso do Sul/Corumbá	       Eletrodoméstico	LR79/Lavadora-7kgBiVolt	856522520-2564,12	Centro-Oeste
560036	8*3*2019	Arthur_Miguel	Assunção_Figueiredo	Mato Grosso do Sul/Dourados	              Eletroportateis	FP02/Ferro de passar-300Wvapor	883995940-134,72	Centro-Oeste
240579	21*10*2019	Matheus	Santana_Werneck	Mato Grosso do Sul/Dourados	Eletroportateis	LQ12/Liquidificador-5velocidades	829136230-588,82	Centro-Oeste
150193	26*6*2019	Lara	Lombardi_Barcellos	Mato Grosso do Sul/Ponta Porã	             Eletrodoméstico	AC75/Ar condicionado-7500BTUSplit	823589889-1581,03	Centro-Oeste
399643	16*11*2019	Amanda	Cavalcante_Boaventura	Mato Grosso do Sul/Ponta Porã	                   Eletrônicos	TB7A/Tablet-7,5pol	826217742-844,65	Centro-Oeste
125239	15*11*2019	Davi Lucca	Bittencourt_Vitti	Mato Grosso do Sul/Três Lagoas	         Eletrônicos	ST56/SmartTV-4k52pol	816587968-6074,38	Centro-Oeste
512773	24*7*2019	Ana Júlia	Fischer_Marinho	Mato Grosso do Sul/Três Lagoas	       Eletrodoméstico	LR79/Lavadora-7kgBiVolt	840964297-2564,12	Centro-Oeste
*********	*********	*********	*********	*********	*********	*********	*********	*********
426369	22*3*2019	Marina	Campos_Duarte	Mato Grosso/Cuiabá	              Eletroportateis	FP32/Ferro de passar-500Wvapor	870658873-552,42	Centro-Oeste
386863	27*5*2019	Júlia	Boaventura_Dieckmann	Mato Grosso/Cuiabá	             Eletrodoméstico	AC12/Ar condicionado-12000BTUSplit	833190950-2182,42	Centro-Oeste
332544	10*5*2019	Luiz_Henrique	Kannenberg_Santana	Mato Grosso/Sinop	        Eletrônicos	SP13/Celular-4G64GB	883980135-3028,9	Centro-Oeste
161016	23*5*2019	Pedro_novo	Barcelos_Alencar	Mato Grosso/Sinop	        Eletrônicos	SP13/Celular-4G64GB	889703602-3028,9	Centro-Oeste
445041	4*8*2019	Davi	Drummond_Novaes	Mato Grosso/Sinop	             Eletrodoméstico	AC75/Ar condicionado-7500BTUSplit	873100477-1581,03	Centro-Oeste
721665	17*10*2019	Davi	Lins_Barcelos	Mato Grosso/Sinop	                   Eletrônicos	TB47/Tablet-9,6pol	857701303-1471,23	Centro-Oeste
168898	20*12*2019	Ana Clara	Noronha_Dieckmann	Mato Grosso/Sinop	                   Eletroportateis	CF16/Cafeteira-smartCafe	871625377-552,5	Centro-Oeste
355466	27*1*2019	Lorena	Marques_Steves	Mato Grosso/Tangará da Serra	        Eletrônicos	SP3X/Celular-4GB128GB	857250998-4821,03	Centro-Oeste
646194	8*11*2019	Emanuel	Barros_Bastos	Mato Grosso/Tangará da Serra	                   Eletroportateis	CF67/Cafeteira-convencional	874374983-105,51	Centro-Oeste
868170	22*11*2019	Ana Clara	Antunes_Drummond	Mato Grosso/Tangará da Serra	                   Eletroportateis	CF16/Cafeteira-smartCafe	822522607-552,5	Centro-Oeste
719310	3*5*2019	Benício	Fernandes_Schumacher	Mato Grosso/Tangará da Serra	                   Eletroportateis	CF67/Cafeteira-convencional	884899995-105,51	Centro-Oeste
457742	3*12*2019	Nicolas	Falabella_Barros	Mato Grosso/Várzea Grande	              Eletroportateis	FP32/Ferro de passar-500Wvapor	877290846-552,42	Centro-Oeste
676744	23*6*2019	Maria_Luiza	Castiel_Ribeiro	Mato Grosso/Várzea Grande	         Eletrônicos	ST88/SmartTV-FullHD32pol	860777891-3628,63	Centro-Oeste
389265	2*8*2019	Maria Eduarda	Oliveira_Maldonado	Mato Grosso/Várzea Grande	          Eletrônicos	NT9X/Notebook-i78GB1TB	839424520-4896,53	Centro-Oeste
*********	*********	*********	*********	*********	*********	*********	*********	*********
577775	17*4*2019	Luiz_Gustavo	Dolabella_Menezes	Para/Ananindeua	                   Eletrônicos	TB47/Tablet-9,6pol	839865437-1471,23	Norte
168959	23*6*2019	Manuela	Gomes_Close	Para/Ananindeua	          Eletrônicos	NT8F/Notebook-i55GB500GB	877750255-3582,23	Norte
398490	1*9*2019	Ana Beatriz	Schoemberger_Duarte	Para/Ananindeua	          Eletrônicos	NT9X/Notebook-i78GB1TB	840198910-4896,53	Norte
505036	12*2*2019	Luiza	Bial_Martins	Para/Ananindeua	         Eletrônicos	ST56/SmartTV-4k52pol	815161824-6074,38	Norte
337521	24*2*2019	Sarah	Carvalho_Bastos	Para/Ananindeua	                   Eletroportateis	CF16/Cafeteira-smartCafe	824723146-552,5	Norte
353979	25*6*2019	Alice	Bongiovanni_Gonçalves	Para/Belém	             Eletrodoméstico	AC12/Ar condicionado-12000BTUSplit	820426928-2182,42	Norte
321405	21*8*2019	Vitória	Müller_Fontenelle	Para/Belém	          Eletrônicos	NT9X/Notebook-i78GB1TB	880169792-4896,53	Norte
368330	27*6*2019	Maria Alice	Alencar_Drummond	Para/Parauapebas	                   Eletroportateis	CF67/Cafeteira-convencional	856114334-105,51	Norte
807857	7*2*2019	João Miguel	Boaventura_Góes	Para/Parauapebas	                   Eletrônicos	TB47/Tablet-9,6pol	872723847-1471,23	Norte
659786	24*2*2019	Maria_Clara	Boaventura_Montenegro	Para/Parauapebas	         Eletrônicos	ST56/SmartTV-4k52pol	835963531-6074,38	Norte
372211	6*4*2019	Luiz_Felipe	Bernardi_Carvalho	Para/Santarém	                   Eletrônicos	TB7A/Tablet-7,5pol	898726158-844,65	Norte
773568	14*5*2019	Pedro Henrique	Torres_Drummond	Para/Santarém	Eletroportateis	LQ12/Liquidificador-5velocidades	857469943-588,82	Norte
391917	10*9*2019	Theo	Giácomo_Kannenberg	Para/Santarém	                 Eletrodoméstico	B30L/Refrigerador-330LBranco	839938057-5899,36	Norte
230945	22*3*2019	Maria	Abravanel_Lessa	Para/Santarém	                   Eletrônicos	TB7A/Tablet-7,5pol	864733701-844,65	Norte
767950	30*11*2019	Victor_Hugo	Meneghel_Johnson	Para/Santarém	             Eletrodoméstico	AC75/Ar condicionado-7500BTUSplit	893445260-1581,03	Norte
*********	*********	*********	*********	*********	*********	*********	*********	*********
460339	3*6*2019	Gabriela	Bial_Lombardi	Paraiba/Bayeux	                   Eletrônicos	TB7A/Tablet-7,5pol	815115276-844,65	Nordeste
436741	16*8*2019	Eduardo	Arantes_Gimenez	Paraiba/Bayeux	              Eletroportateis	FP02/Ferro de passar-300Wvapor	861929453-134,72	Nordeste
281808	22*12*2019	Ana Beatriz	Monteiro_Marques	Paraiba/Bayeux	         Eletrônicos	ST88/SmartTV-FullHD32pol	842436955-3628,63	Nordeste
250795	18*8*2019	Sophia	Lambertini_Vargas	Paraiba/Bayeux	           Eletrodoméstico	52SB/Fogão-4Bocas220V	874555219-966,24	Nordeste
452207	10*2*2019	João Vitor	Ribeiro_Lessa	Paraiba/Campina Grande	         Eletrônicos	ST56/SmartTV-4k52pol	893533785-6074,38	Nordeste
610514	2*5*2019	Alice	Trindade_Fischer	Paraiba/Campina Grande	         Eletrônicos	ST56/SmartTV-4k52pol	835035071-6074,38	Nordeste
892347	29*7*2019	Rebeca	Dolabella_Kannenberg	Paraiba/Campina Grande	         Eletrônicos	ST56/SmartTV-4k52pol	834770822-6074,38	Nordeste
135609	4*11*2019	Cecília	Drummond_Trindade	Paraiba/João Pessoa	                   Eletrônicos	TB7A/Tablet-7,5pol	858124265-844,65	Nordeste
202713	26*11*2019	João Miguel	Fischer_Barcellos	Paraiba/João Pessoa	                 Eletrodoméstico	C45L/Refrigerador-450litrosFros	891648877-2473,37	Nordeste
166547	9*12*2019	Heloísa	Ribeiro_Lambertini	Paraiba/João Pessoa	         Eletrônicos	ST88/SmartTV-FullHD32pol	888366261-3628,63	Nordeste
805046	22*2*2019	Rebeca	Moscovis_Roriz	Paraiba/Patos	                   Eletrônicos	TB47/Tablet-9,6pol	868937853-1471,23	Nordeste
866862	17*4*2019	Thiago	Marinho_Giácomo	Paraiba/Patos	                 Eletrodoméstico	C45L/Refrigerador-450litrosFros	880592288-2473,37	Nordeste
709181	11*10*2019	Enrico	Fischer_Abravanel	Paraiba/Patos	Eletroportateis	LQ12/Liquidificador-5velocidades	855507666-588,82	Nordeste
373274	19*10*2019	Enzo Gabriel	Abravanel_Reymond	Paraiba/Patos	           Eletrodoméstico	52SB/Fogão-4Bocas220V	817425325-966,24	Nordeste
753844	13*8*2019	Maria_Júlia	Barcelos_Drummond	Paraiba/Patos	           Eletrodoméstico	CFO4/Fogão-6Bocas110V	847091769-1467,6	Nordeste
881378	23*4*2019	Rebeca	Vargas_Lafaiete	Paraiba/Santa Rita	          Eletrônicos	NT8F/Notebook-i55GB500GB	820259858-3582,23	Nordeste
309805	25*9*2019	Isis	Boaventura_Marinho	Paraiba/Santa Rita	           Eletrodoméstico	CFO4/Fogão-6Bocas110V	895140289-1467,6	Nordeste
450746	1*11*2019	Vinicius	Marques_Carvalho	Paraiba/Santa Rita	                   Eletrônicos	TB7A/Tablet-7,5pol	843505731-844,65	Nordeste
*********	*********	*********	*********	*********	*********	*********	*********	*********
611502	17*6*2019	Isabella	Bittencourt_Montenegro	Pernambuco/Caruaru	         Eletrônicos	ST56/SmartTV-4k52pol	882528907-6074,38	Nordeste
347892	2*7*2019	Bianca	Bongiovanni_Barcelos	Pernambuco/Caruaru	                   Eletrônicos	TB47/Tablet-9,6pol	814738332-1471,23	Nordeste
535323	4*10*2019	Lucas	Abravanel_Bial	Pernambuco/Caruaru	           Eletrodoméstico	52SB/Fogão-4Bocas220V	865015037-966,24	Nordeste
517648	9*11*2019	Enzo	Chapelin_Vasconcelos	Pernambuco/Caruaru	             Eletrodoméstico	AC75/Ar condicionado-7500BTUSplit	832515331-1581,03	Nordeste
427140	1*5*2019	Gabriela	Schoemberger_Meneghel	Pernambuco/Jaboatão dos Guararapes	                   Eletrônicos	TB7A/Tablet-7,5pol	889517358-844,65	Nordeste
852723	17*8*2019	Isis	Menezes_Castro	Pernambuco/Jaboatão dos Guararapes	         Eletrônicos	ST56/SmartTV-4k52pol	869992639-6074,38	Nordeste
550897	10*10*2019	Luiz_Miguel	Garcia_Martins	Pernambuco/Jaboatão dos Guararapes	           Eletrodoméstico	CFO4/Fogão-6Bocas110V	862448694-1467,6	Nordeste
277064	12*11*2019	Emanuelly	Marques_D’Ávila	Pernambuco/Jaboatão dos Guararapes	              Eletroportateis	FP02/Ferro de passar-300Wvapor	876605045-134,72	Nordeste
642442	6*3*2019	Theo	Assunção_Assunção	Pernambuco/Jaboatão dos Guararapes	       Eletrodoméstico	LR79/Lavadora-7kgBiVolt	852114786-2564,12	Nordeste
589661	19*7*2019	Guilherme	Rios_Maldonado	Pernambuco/Jaboatão dos Guararapes	                 Eletrodoméstico	C45L/Refrigerador-450litrosFros	832391777-2473,37	Nordeste
783549	16*3*2019	Vinicius	Cavalcante_Lafaiete	Pernambuco/Olinda	        Eletrônicos	SP13/Celular-4G64GB	896902024-3028,9	Nordeste
285792	2*3*2019	Pedro_Lucas	Abravanel_Ferrari	Pernambuco/Olinda	                   Eletrônicos	TB47/Tablet-9,6pol	825244173-1471,23	Nordeste
185788	16*5*2019	Ana	Lins_Annenberg	Pernambuco/Petrolina	                   Eletrônicos	TB47/Tablet-9,6pol	887716910-1471,23	Nordeste
700375	10*9*2019	Ana_Júlia	Lessa_Mazzaropi	Pernambuco/Petrolina	                 Eletrodoméstico	B30L/Refrigerador-330LBranco	833117703-5899,36	Nordeste
293069	28*9*2019	Isaac	Bittencourt_Garcia	Pernambuco/Petrolina	                 Eletrodoméstico	C45L/Refrigerador-450litrosFros	818529849-2473,37	Nordeste
840823	10*12*2019	Antônio	Carvalho_Dieckmann	Pernambuco/Petrolina	          Eletrônicos	NT8F/Notebook-i55GB500GB	864520825-3582,23	Nordeste
796687	19*7*2019	Maria Alice	Sampaio_Mazzaropi	Pernambuco/Petrolina	                   Eletrônicos	TB7A/Tablet-7,5pol	830060017-844,65	Nordeste
272151	15*1*2019	Davi	Roriz_Góes	Pernambuco/Recife	Eletroportateis	LQ67/Liquidificador-3velocidades	880368182-302,01	Nordeste
681555	17*10*2019	Davi Lucas	Liberato_Antunes	Pernambuco/Recife	         Eletrônicos	ST56/SmartTV-4k52pol	889108474-6074,38	Nordeste
892988	4*1*2019	Vitória	Gonçalves_Vitti	Pernambuco/Recife	                   Eletroportateis	CF16/Cafeteira-smartCafe	855463913-552,5	Nordeste
212029	12*7*2019	Vicente	Duarte_Dantas	Pernambuco/Recife	                   Eletroportateis	CF67/Cafeteira-convencional	815818371-105,51	Nordeste
281679	20*11*2019	Davi_Luiz	Novaes_Ferraz	Pernambuco/Recife	          Eletrônicos	NT8F/Notebook-i55GB500GB	825797321-3582,23	Nordeste
*********	*********	*********	*********	*********	*********	*********	*********	*********
592867	8*12*2019	Arthur_Miguel	Resende_Torres	Piaui/Floriano	                 Eletrodoméstico	B30L/Refrigerador-330LBranco	849595894-5899,36	Nordeste
476323	28*5*2019	Murilo	Carvalho_Rios	Piaui/Floriano	           Eletrodoméstico	CFO4/Fogão-6Bocas110V	857114474-1467,6	Nordeste
281699	10*2*2019	Davi_Luiz	Resende_Muniz	Piaui/Parnaíba	Eletroportateis	LQ67/Liquidificador-3velocidades	821017673-302,01	Nordeste
246808	25*4*2019	Luiza	Góes_Muniz	Piaui/Parnaíba	           Eletrodoméstico	52SB/Fogão-4Bocas220V	870144228-966,24	Nordeste
291238	4*10*2019	Vitória	Carvalho_Barros	Piaui/Parnaíba	Eletroportateis	LQ67/Liquidificador-3velocidades	878823552-302,01	Nordeste
736870	3*5*2019	Maria Eduarda	Vargas_Werneck	Piaui/Parnaíba	             Eletrodoméstico	AC75/Ar condicionado-7500BTUSplit	887556813-1581,03	Nordeste
323383	20*6*2019	João	Bial_Marinho	Piaui/Parnaíba	         Eletrônicos	ST56/SmartTV-4k52pol	840197631-6074,38	Nordeste
162890	27*2*2019	Rebeca	Werneck_Roriz	Piaui/Picos	             Eletrodoméstico	AC75/Ar condicionado-7500BTUSplit	899847894-1581,03	Nordeste
566138	17*10*2019	Cecília	Ribeiro_Gomes	Piaui/Piripiri	           Eletrodoméstico	CFO4/Fogão-6Bocas110V	823999342-1467,6	Nordeste
565864	23*2*2019	Heitor	Moura_Arantes	Piaui/Piripiri	              Eletroportateis	FP32/Ferro de passar-500Wvapor	877034928-552,42	Nordeste
166029	24*7*2019	Maria_Clara	Drummond_Oliveira	Piaui/Teresina	                   Eletroportateis	CF16/Cafeteira-smartCafe	822668839-552,5	Nordeste
273809	18*6*2019	Maria Clara	Andrade_Bongiovanni	Piaui/Teresina	          Eletrônicos	NT8F/Notebook-i55GB500GB	867430069-3582,23	Nordeste
842402	11*8*2019	Lara	Schumacher_Giácomo	Piaui/Teresina	Eletroportateis	LQ67/Liquidificador-3velocidades	828344039-302,01	Nordeste
*********	*********	*********	*********	*********	*********	*********	*********	*********
654343	19*5*2019	Sarah	Giácomo_Garcia	Parana/Cascavel	              Eletroportateis	FP02/Ferro de passar-300Wvapor	839087120-134,72	Sul
205949	7*2*2019	Arthur_Miguel	Sanches_Vasconcelos	Parana/Curitiba	        Eletrônicos	SP3X/Celular-4GB128GB	815579227-4821,03	Sul
709174	20*7*2019	Vinicius	Bernardi_D’Ávila	Parana/Curitiba	           Eletrodoméstico	CFO4/Fogão-6Bocas110V	888618805-1467,6	Sul
135175	7*12*2019	Pedro_Lucas	Lins_Duarte	Parana/Curitiba	        Eletrônicos	SP3X/Celular-4GB128GB	837847297-4821,03	Sul
741928	13*1*2019	Pedro Henrique	Ferraz_Garcia	Parana/Londrina	Eletroportateis	LQ67/Liquidificador-3velocidades	876068130-302,01	Sul
563700	26*2*2019	Maria_Júlia	Noronha_Sheherazade	Parana/Londrina	                   Eletroportateis	CF16/Cafeteira-smartCafe	834801286-552,5	Sul
860476	9*7*2019	Beatriz	Santana_Barcelos	Parana/Londrina	       Eletrodoméstico	LR13/Lavadora-12kg110V	845330754-2675,99	Sul
524097	24*5*2019	Vinicius	Arantes_Noronha	Parana/Maringá	        Eletrônicos	SP3X/Celular-4GB128GB	886576068-4821,03	Sul
466655	14*9*2019	Alice	Boaventura_Assunção	Parana/Maringá	Eletroportateis	LQ67/Liquidificador-3velocidades	870296841-302,01	Sul
285598	15*3*2019	Luiz_Felipe	Johnson_Reymond	Parana/Maringá	Eletroportateis	LQ67/Liquidificador-3velocidades	824494144-302,01	Sul
561458	6*9*2019	Guilherme	Schoemberger_Dantas	Parana/Ponta Grossa	                   Eletroportateis	CF16/Cafeteira-smartCafe	868838279-552,5	Sul
249537	3*12*2019	Benjamin	Meneghel_Albuquerque	Parana/Ponta Grossa	         Eletrônicos	ST56/SmartTV-4k52pol	816384930-6074,38	Sul
384320	18*12*2019	Ana_Clara	Moraes_Moscovis	Parana/Ponta Grossa	          Eletrônicos	NT9X/Notebook-i78GB1TB	851776690-4896,53	Sul
341803	16*9*2019	Manuela	Rios_Gomes	Parana/Ponta Grossa	Eletroportateis	LQ67/Liquidificador-3velocidades	895259828-302,01	Sul
*********	*********	*********	*********	*********	*********	*********	*********	*********
381946	11*2*2019	Lucca	Sampaio_Giácomo	Rio de Janeiro/Duque de Caxias	              Eletroportateis	FP02/Ferro de passar-300Wvapor	878057754-134,72	Sudeste
378872	9*3*2019	Esther	Abravanel_Ribeiro	Rio de Janeiro/Duque de Caxias	       Eletrodoméstico	LR13/Lavadora-12kg110V	842341874-2675,99	Sudeste
821360	13*7*2019	Pedro	Bongiovanni_Evelyn	Rio de Janeiro/Duque de Caxias	          Eletrônicos	NT8F/Notebook-i55GB500GB	874468443-3582,23	Sudeste
160666	15*10*2019	Thiago	Rios_Evelyn	Rio de Janeiro/Duque de Caxias	                   Eletroportateis	CF16/Cafeteira-smartCafe	874832662-552,5	Sudeste
493957	12*5*2019	Miguel	Lambertini_Marinho	Rio de Janeiro/Niterói	                   Eletroportateis	CF16/Cafeteira-smartCafe	891898742-552,5	Sudeste
209016	3*1*2019	Miguel	Gimenez_Antunes	Rio de Janeiro/Nova Iguaçu	Eletroportateis	LQ12/Liquidificador-5velocidades	865176397-588,82	Sudeste
881897	15*2*2019	Luiz_Miguel	Timberg_Barros	Rio de Janeiro/Nova Iguaçu	         Eletrônicos	ST88/SmartTV-FullHD32pol	884934192-3628,63	Sudeste
758887	4*7*2019	Pedro	Moscovis_Bastos	Rio de Janeiro/Nova Iguaçu	         Eletrônicos	ST88/SmartTV-FullHD32pol	871031773-3628,63	Sudeste
310232	17*6*2019	Eduardo	Barcellos_Johnson	Rio de Janeiro/Nova Iguaçu	         Eletrônicos	ST56/SmartTV-4k52pol	872584635-6074,38	Sudeste
644084	31*8*2019	Luiz_Miguel	Liberato_Silverstone	Rio de Janeiro/Nova Iguaçu	        Eletrônicos	SP3X/Celular-4GB128GB	826708420-4821,03	Sudeste
773797	30*5*2019	Caio	Falabella_Close	Rio de Janeiro/Rio de Janeiro	        Eletrônicos	SP3X/Celular-4GB128GB	849915291-4821,03	Sudeste
467922	29*6*2019	Lívia	Muniz_Garcia	Rio de Janeiro/Rio de Janeiro	                 Eletrodoméstico	B30L/Refrigerador-330LBranco	843759770-5899,36	Sudeste
840023	31*10*2019	Lorena	Arantes_Bongiovanni	Rio de Janeiro/Rio de Janeiro	         Eletrônicos	ST88/SmartTV-FullHD32pol	886926581-3628,63	Sudeste
667555	12*12*2019	Arthur_Miguel	Hickmann_Timberg	Rio de Janeiro/São Gonçalo	             Eletrodoméstico	AC75/Ar condicionado-7500BTUSplit	860338615-1581,03	Sudeste
177732	17*5*2019	João Vitor	Drummond_Assunção	Rio de Janeiro/São Gonçalo	Eletroportateis	LQ12/Liquidificador-5velocidades	894273310-588,82	Sudeste
827426	21*8*2019	Sarah	Bongiovanni_Gomes	Rio de Janeiro/São Gonçalo	                   Eletroportateis	CF67/Cafeteira-convencional	864561365-105,51	Sudeste
*********	*********	*********	*********	*********	*********	*********	*********	*********
336494	15*7*2019	Vitor	Alves_Evelyn	Rio Grande do Norte/Macaíba	                   Eletroportateis	CF67/Cafeteira-convencional	859668243-105,51	Nordeste
768481	28*10*2019	Isis	Martins_Schoemberger	Rio Grande do Norte/Macaíba	             Eletrodoméstico	AC75/Ar condicionado-7500BTUSplit	862113939-1581,03	Nordeste
169455	29*11*2019	Thiago	Vargas_Roriz	Rio Grande do Norte/Macaíba	Eletroportateis	LQ67/Liquidificador-3velocidades	877746595-302,01	Nordeste
510927	29*11*2019	Yasmin	Roriz_Alves	Rio Grande do Norte/Mossoró	              Eletroportateis	FP32/Ferro de passar-500Wvapor	842847434-552,42	Nordeste
910929	20*12*2019	João Lucas	Bastos_Gimenez	Rio Grande do Norte/Mossoró	        Eletrônicos	SP3X/Celular-4GB128GB	872296306-4821,03	Nordeste
558218	2*4*2019	Lívia	Barcelos_Andrade	Rio Grande do Norte/Mossoró	              Eletroportateis	FP02/Ferro de passar-300Wvapor	875004664-134,72	Nordeste
436831	16*1*2019	Felipe	Vitti_Barros	Rio Grande do Norte/Natal	          Eletrônicos	NT9X/Notebook-i78GB1TB	847880352-4896,53	Nordeste
314927	18*4*2019	Beatriz	Castiel_Lafaiete	Rio Grande do Norte/Natal	                 Eletrodoméstico	B30L/Refrigerador-330LBranco	851892825-5899,36	Nordeste
724321	2*6*2019	Davi	Cavalcante_Martins	Rio Grande do Norte/Natal	                   Eletrônicos	TB47/Tablet-9,6pol	864270667-1471,23	Nordeste
222473	19*6*2019	Sarah	Bastos_Ribeiro	Rio Grande do Norte/Natal	                 Eletrodoméstico	B30L/Refrigerador-330LBranco	843013159-5899,36	Nordeste
831019	9*10*2019	Maria_Eduarda	Reymond_Andrade	Rio Grande do Norte/Parnamirim	       Eletrodoméstico	LR79/Lavadora-7kgBiVolt	882445868-2564,12	Nordeste
239969	14*10*2019	Emanuelly	Schmütz_Close	Rio Grande do Norte/Parnamirim	                   Eletroportateis	CF16/Cafeteira-smartCafe	814345755-552,5	Nordeste
749374	14*8*2019	Nicolas	Sheherazade_Chapelin	Rio Grande do Norte/Parnamirim	                   Eletroportateis	CF67/Cafeteira-convencional	866281170-105,51	Nordeste
418704	4*10*2019	Ana_Júlia	Barcelos_Moraes	Rio Grande do Norte/São Gonçalo do Amarante	             Eletrodoméstico	AC12/Ar condicionado-12000BTUSplit	830245788-2182,42	Nordeste
761899	11*2*2019	Cauã	Moura_Gimenez	Rio Grande do Norte/São Gonçalo do Amarante	        Eletrônicos	SP13/Celular-4G64GB	835410098-3028,9	Nordeste
219563	15*2*2019	Lorena	Sanches_Lambertini	Rio Grande do Norte/São Gonçalo do Amarante	          Eletrônicos	NT8F/Notebook-i55GB500GB	866615179-3582,23	Nordeste
*********	*********	*********	*********	*********	*********	*********	*********	*********
903759	30*1*2019	Vicente	Garcia_Roriz	Rondonia/Ariquemes	         Eletrônicos	ST56/SmartTV-4k52pol	819503795-6074,38	Norte
381644	8*10*2019	Melissa	Falabella_Bernardi	Rondonia/Ariquemes	              Eletroportateis	FP02/Ferro de passar-300Wvapor	878273144-134,72	Norte
651506	19*3*2019	Heloísa	Moraes_Falabella	Rondonia/Ariquemes	           Eletrodoméstico	52SB/Fogão-4Bocas220V	855772612-966,24	Norte
313654	27*11*2019	Ana Beatriz	Schoemberger_Gonçalves	Rondonia/Ariquemes	         Eletrônicos	ST56/SmartTV-4k52pol	856630655-6074,38	Norte
672597	12*8*2019	Maria_Eduarda	Andrade_Bernardi	Rondonia/Cacoal	                 Eletrodoméstico	B30L/Refrigerador-330LBranco	827226762-5899,36	Norte
280791	19*4*2019	Mariana	Carvalho_Giácomo	Rondonia/Porto Velho	        Eletrônicos	SP3X/Celular-4GB128GB	831643026-4821,03	Norte
141417	13*9*2019	Yasmin	Santana_D’Ávila	Rondonia/Porto Velho	              Eletroportateis	FP02/Ferro de passar-300Wvapor	845347516-134,72	Norte
700413	19*12*2019	Clara	Annenberg_Fontenelle	Rondonia/Porto Velho	       Eletrodoméstico	LR79/Lavadora-7kgBiVolt	863899808-2564,12	Norte
125793	31*12*2019	Leonardo	Moura_Annenberg	Rondonia/Porto Velho	          Eletrônicos	NT8F/Notebook-i55GB500GB	876454929-3582,23	Norte
779024	17*6*2019	Sophia	Liberato_Abravanel	Rondonia/Vilhena	                   Eletrônicos	TB7A/Tablet-7,5pol	833630107-844,65	Norte
567403	18*9*2019	João Vitor	Vitti_Rios	Rondonia/Vilhena	              Eletroportateis	FP02/Ferro de passar-300Wvapor	891705501-134,72	Norte
859169	20*12*2019	Eduardo	Góes_Medeiros	Rondonia/Vilhena	             Eletrodoméstico	AC12/Ar condicionado-12000BTUSplit	854070786-2182,42	Norte
723078	20*3*2019	Ana_Clara	Novaes_Bonner	Rondonia/Vilhena	                 Eletrodoméstico	B30L/Refrigerador-330LBranco	896654467-5899,36	Norte
901262	22*9*2019	Helena	Mazzaropi_Ferraz	Rondonia/Vilhena	         Eletrônicos	ST56/SmartTV-4k52pol	835015503-6074,38	Norte
*********	*********	*********	*********	*********	*********	*********	*********	*********
435716	27*4*2019	Isabelly	Barcellos_Assunção	Roraima/Alto Alegre	                   Eletroportateis	CF67/Cafeteira-convencional	880869564-105,51	Norte
129569	16*2*2019	Daniel	Bastos_Ferrari	Roraima/Alto Alegre	                   Eletrônicos	TB7A/Tablet-7,5pol	885305144-844,65	Norte
167861	30*3*2019	Samuel	Moraes_Montenegro	Roraima/Alto Alegre	              Eletroportateis	FP32/Ferro de passar-500Wvapor	872959518-552,42	Norte
630168	17*4*2019	Lucca	Barros_Schmütz	Roraima/Alto Alegre	                 Eletrodoméstico	B30L/Refrigerador-330LBranco	896666855-5899,36	Norte
530180	1*9*2019	Beatriz	Kannenberg_Vitti	Roraima/Alto Alegre	             Eletrodoméstico	AC75/Ar condicionado-7500BTUSplit	837611683-1581,03	Norte
347262	26*12*2019	Miguel	Vasconcelos_Schumacher	Roraima/Alto Alegre	        Eletrônicos	SP13/Celular-4G64GB	827184869-3028,9	Norte
720078	1*2*2019	Esther	Alves_Kannenberg	Roraima/Boa Vista	                 Eletrodoméstico	C45L/Refrigerador-450litrosFros	889417291-2473,37	Norte
600197	21*9*2019	Maria Fernanda	Garcia_Schmütz	Roraima/Boa Vista	           Eletrodoméstico	52SB/Fogão-4Bocas220V	820116203-966,24	Norte
156809	9*10*2019	Lavínia	Drummond_Novaes	Roraima/Boa Vista	Eletroportateis	LQ12/Liquidificador-5velocidades	877379370-588,82	Norte
193199	10*11*2019	Bianca	Bonner_Drummond	Roraima/Boa Vista	       Eletrodoméstico	LR13/Lavadora-12kg110V	829452628-2675,99	Norte
173643	10*1*2019	Lucas	Arantes_Fontenelle	Roraima/Caracaraí	          Eletrônicos	NT9X/Notebook-i78GB1TB	893047245-4896,53	Norte
771209	4*4*2019	Maria Luiza	Maldonado_Bastos	Roraima/Caracaraí	Eletroportateis	LQ12/Liquidificador-5velocidades	865930804-588,82	Norte
705181	14*4*2019	Antônio	Evelyn_Muniz	Roraima/Caracaraí	           Eletrodoméstico	CFO4/Fogão-6Bocas110V	892956810-1467,6	Norte
910244	5*6*2019	Mariana	Duarte_Boaventura	Roraima/Caracaraí	        Eletrônicos	SP13/Celular-4G64GB	865342775-3028,9	Norte
296050	6*7*2019	Luiz_Felipe	Moscovis_Chapelin	Roraima/Caracaraí	              Eletroportateis	FP02/Ferro de passar-300Wvapor	839379511-134,72	Norte
683838	9*8*2019	Lucca	Novaes_Duarte	Roraima/Caracaraí	          Eletrônicos	NT8F/Notebook-i55GB500GB	869868390-3582,23	Norte
